product_id,title,description,category,price,avg_rating,num_reviews
P1799,Stapler Heavy Duty 70-Sheet Premium,Durable Stapler Heavy Duty 70-Sheet Premium designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,153.04,4.5,3482
P1800,Puzzle 1000 Piece Landscape Premium,Engaging Puzzle 1000 Piece Landscape Premium that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,158.83,5.0,1037
P1801,Ergonomic Wireless Mouse Max,Compact and lightweight Ergonomic Wireless Mouse Max suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,21.51,3.9,4593
P1802,Distributed Systems: Principles and Paradigms Plus,Practical reference for Distributed Systems: Principles and Paradigms Plus. Balances theoretical foundations with hands-on implementation guidance.,Books,143.18,3.8,3330
P1803,Knife Sharpener Professional 3-Stage Elite,Premium quality Knife Sharpener Professional 3-Stage Elite crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,241.98,4.4,1607
P1804,Resistance Loop Bands Set 12 Plus,Professional-grade Resistance Loop Bands Set 12 Plus designed for home and gym use. Durable construction withstands heavy training sessions.,Sports & Fitness,27.94,4.3,2760
P1805,Merino Wool Base Layer Top Compact,Versatile Merino Wool Base Layer Top Compact suitable for everyday wear and outdoor adventures. Machine washable and fade-resistant.,Clothing & Apparel,53.0,3.4,1747
P1806,Digital Thermometer Infrared Pro,Premium Digital Thermometer Infrared Pro developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,60.37,3.6,277
P1807,Binder Clips Assorted 100-Pack Premium,"Professional Binder Clips Assorted 100-Pack Premium built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,293.11,4.2,4630
P1808,Modelling Clay Air-Dry 500g Pro,Engaging Modelling Clay Air-Dry 500g Pro that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,97.79,4.9,81
P1809,Noise-Cancelling Microphone USB Premium,Next-generation Noise-Cancelling Microphone USB Premium with advanced connectivity options. Engineered for reliability and optimised for both productivity and entertainment.,Electronics,152.55,3.8,3212
P1810,Operating System Concepts Elite,Practical reference for Operating System Concepts Elite. Balances theoretical foundations with hands-on implementation guidance.,Books,204.02,3.8,4137
P1811,Bamboo Cutting Board Large Mini,Premium quality Bamboo Cutting Board Large Mini crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,11.98,4.6,3919
P1812,Heart Rate Monitor Chest Strap Pro,"High-performance Heart Rate Monitor Chest Strap Pro engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,52.55,4.4,657
P1813,Slim Fit Chino Trousers Compact,Premium Slim Fit Chino Trousers Compact made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,243.2,4.4,1331
P1814,Resistance Band Hip Circle Booty Mini,Advanced Resistance Band Hip Circle Booty Mini combining proven ingredients with innovative delivery for maximum efficacy. Easy to incorporate into daily routines.,Health & Personal Care,184.57,4.1,2808
P1815,Desk Calendar Refillable 2025 Elite,Compact Desk Calendar Refillable 2025 Elite that keeps your workspace organised and efficient. Compatible with standard office setups.,Office Supplies,90.79,4.3,3541
P1816,Wooden Building Blocks 100-Piece Max,Engaging Wooden Building Blocks 100-Piece Max that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,66.59,4.3,626
P1817,Smart LED Desk Lamp Advanced,Compact and lightweight Smart LED Desk Lamp Advanced suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,298.34,3.4,134
P1818,The Pragmatic Programmer Premium,Practical reference for The Pragmatic Programmer Premium. Balances theoretical foundations with hands-on implementation guidance.,Books,260.91,4.6,726
P1819,Collapsible Silicone Colander Plus,Thoughtfully designed Collapsible Silicone Colander Plus combining functionality and style. Perfect for the modern kitchen. Easy to clean and store.,Home & Kitchen,97.54,4.9,1334
P1820,Yoga Mat Non-Slip 6mm Premium,Compact and versatile Yoga Mat Non-Slip 6mm Premium for effective full-body workouts. Easy to set up and store when not in use.,Sports & Fitness,112.17,3.4,1479
P1821,Denim Work Apron Pockets Premium,Versatile Denim Work Apron Pockets Premium suitable for everyday wear and outdoor adventures. Machine washable and fade-resistant.,Clothing & Apparel,293.64,4.6,3633
P1822,Omega-3 Fish Oil 1000mg 120 Softgels Plus,Advanced Omega-3 Fish Oil 1000mg 120 Softgels Plus combining proven ingredients with innovative delivery for maximum efficacy. Easy to incorporate into daily routines.,Health & Personal Care,149.03,3.9,2360
P1823,Paper Shredder Micro-Cut 8-Sheet Max,Durable Paper Shredder Micro-Cut 8-Sheet Max designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,275.55,3.4,3016
P1824,Telescope Beginner 70mm Aperture Advanced,Educational Telescope Beginner 70mm Aperture Advanced designed to develop STEM skills through hands-on play. Includes full instructions and all components.,Toys & Games,115.23,4.4,4156
P1825,Graphic Tablet Drawing Pad Premium,Compact and lightweight Graphic Tablet Drawing Pad Premium suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,17.58,5.0,479
P1826,Natural Language Processing with Transformers Mini,"Comprehensive textbook covering Natural Language Processing with Transformers Mini. Suitable for students and practitioners. Includes worked examples, exercises, and code samples.",Books,50.59,3.4,3090
P1827,Silicone Baking Mat Set of 2 Advanced,Thoughtfully designed Silicone Baking Mat Set of 2 Advanced combining functionality and style. Perfect for the modern kitchen. Easy to clean and store.,Home & Kitchen,256.87,3.6,3798
P1828,Yoga Mat Non-Slip 6mm Lite,"High-performance Yoga Mat Non-Slip 6mm Lite engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,143.19,4.2,3820
P1829,Organic Cotton Crew Neck T-Shirt Plus,Premium Organic Cotton Crew Neck T-Shirt Plus made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,220.86,4.9,3263
P1830,Niacinamide Serum 10% Compact,Premium Niacinamide Serum 10% Compact developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,101.96,3.8,3995
P1831,Label Maker Handheld Bluetooth Ultra,"Professional Label Maker Handheld Bluetooth Ultra built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,87.11,3.3,1287
P1832,Modelling Clay Air-Dry 500g Elite,Award-winning Modelling Clay Air-Dry 500g Elite combining fun gameplay with developmental benefits. Durable materials safe for children.,Toys & Games,67.96,4.2,3127
P1833,Bluetooth Portable Speaker Lite,Next-generation Bluetooth Portable Speaker Lite with advanced connectivity options. Engineered for reliability and optimised for both productivity and entertainment.,Electronics,293.67,3.6,1744
P1834,Introduction to Machine Learning with Python Max,In-depth guide to Introduction to Machine Learning with Python Max. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,79.35,3.5,1173
P1835,Insulated Travel Mug 500ml Premium,Thoughtfully designed Insulated Travel Mug 500ml Premium combining functionality and style. Perfect for the modern kitchen. Easy to clean and store.,Home & Kitchen,29.09,4.8,3710
P1836,Compression Knee Sleeves Pair Mini,Professional-grade Compression Knee Sleeves Pair Mini designed for home and gym use. Durable construction withstands heavy training sessions.,Sports & Fitness,202.54,3.7,452
P1837,Slim Fit Chino Trousers Max,Versatile Slim Fit Chino Trousers Max suitable for everyday wear and outdoor adventures. Machine washable and fade-resistant.,Clothing & Apparel,289.18,3.7,1638
P1838,Retinol Serum 1% Pure Max,Premium Retinol Serum 1% Pure Max developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,145.26,4.4,1328
P1839,Ergonomic Seat Cushion Memory Foam Lite,Durable Ergonomic Seat Cushion Memory Foam Lite designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,173.23,4.7,4606
P1840,Escape Room Game Family Edition Compact,Engaging Escape Room Game Family Edition Compact that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,218.19,4.2,1196
P1841,Wireless Charging Pad 15W Lite,"High-performance Wireless Charging Pad 15W Lite designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,49.39,4.0,1220
P1842,Database Internals Lite,"Comprehensive textbook covering Database Internals Lite. Suitable for students and practitioners. Includes worked examples, exercises, and code samples.",Books,238.63,4.4,2164
P1843,Wooden Spoon Set 6-Piece Pro,Thoughtfully designed Wooden Spoon Set 6-Piece Pro combining functionality and style. Perfect for the modern kitchen. Easy to clean and store.,Home & Kitchen,283.27,4.7,3692
P1844,Heart Rate Monitor Chest Strap Plus,Professional-grade Heart Rate Monitor Chest Strap Plus designed for home and gym use. Durable construction withstands heavy training sessions.,Sports & Fitness,69.48,5.0,3454
P1845,Stretch Woven Shirt Quick Dry Elite,Performance Stretch Woven Shirt Quick Dry Elite engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,116.37,3.8,1577
P1846,Posture Corrector Adjustable Pro,Premium Posture Corrector Adjustable Pro developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,245.05,3.2,2526
P1847,Pen Holder Magnetic Acrylic Plus,Durable Pen Holder Magnetic Acrylic Plus designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,152.23,5.0,3403
P1848,Gravity Maze Marble Run Logic Lite,Educational Gravity Maze Marble Run Logic Lite designed to develop STEM skills through hands-on play. Includes full instructions and all components.,Toys & Games,249.3,4.0,2763
P1849,USB-C Charging Hub 7-Port Elite,Next-generation USB-C Charging Hub 7-Port Elite with advanced connectivity options. Engineered for reliability and optimised for both productivity and entertainment.,Electronics,131.36,3.5,1344
P1850,Site Reliability Engineering Max,In-depth guide to Site Reliability Engineering Max. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,89.07,4.4,3595
P1851,Glass Meal Prep Containers 10-Pack Advanced,Premium quality Glass Meal Prep Containers 10-Pack Advanced crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,298.62,4.7,862
P1852,Yoga Mat Non-Slip 6mm Pro,Compact and versatile Yoga Mat Non-Slip 6mm Pro for effective full-body workouts. Easy to set up and store when not in use.,Sports & Fitness,280.08,3.4,4474
P1853,Organic Cotton Crew Neck T-Shirt Ultra,Performance Organic Cotton Crew Neck T-Shirt Ultra engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,176.45,3.3,2386
P1854,Niacinamide Serum 10% Compact,Clinically formulated Niacinamide Serum 10% Compact for daily wellness support. Manufactured in GMP-certified facilities with third-party tested ingredients.,Health & Personal Care,234.17,4.2,949
P1855,Label Maker Handheld Bluetooth Ultra,"Professional Label Maker Handheld Bluetooth Ultra built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,108.42,4.6,3812
